transaction_id,url,name,type,postal_district,subzone,planning_area,date_of_sale,area_sqft,floor_level,eco_category,price
31432970.0,https://condo-sg.com/palm-green-7150,palm green,apartment,5,pasir panjang 1,queenstown,sep-17,1259,01 to 05,A,1200000
74690356.0,https://condo-sg.com/the-bayshore-6053,the bayshore,condominium,16,bayshore,bedok,nov-17,947,06 to 10,A,860000
23716721.0,https://condo-sg.com/villa-de-west-5162,villa de west,condominium,5,pasir panjang 1,queenstown,oct-20,2013,01 to 05,A,2050000
60674778.0,https://condo-sg.com/highline-residences-9677,highline residences,condominium,3,tiong bahru,bukit merah,mar-17,1292,11 to 15,A,2288300
69562998.0,https://condo-sg.com/euphony-gardens-3142,euphony gardens,condominium,27,mandai estate,mandai,mar-18,1195,01 to 05,A,830000
16251876.0,https://condo-sg.com/kovan-regency-1631,kovan regency,condominium,19,kovan,hougang,sep-21,506,01 to 05,A,750000
70574928.0,https://condo-sg.com/merawoods-4205,merawoods,condominium,23,hillview,bukit batok,jul-20,1346,01 to 05,A,1370000
33243327.0,https://condo-sg.com/central-grove-5537,central grove,condominium,14,aljunied,geylang,mar-17,1173,16 to 20,A,1120000
57147890.0,https://condo-sg.com/seaside-residences-1678,seaside residences,apartment,15,siglap,bedok,apr-17,980,26 to 30,A,1652310
14829713.0,https://condo-sg.com/meier-suites-5207,meier suites,condominium,15,mountbatten,marine parade,mar-18,2207,16 to 20,A,3600000
48269032.0,https://condo-sg.com/craig-place-1794,craig place,apartment,2,chinatown,outram,sep-20,732,11 to 15,A,1350000
27491502.0,https://condo-sg.com/one-jervois-3481,one jervois,condominium,10,chatsworth,tanglin,nov-21,1281,06 to 10,A,2620000
96114787.0,https://condo-sg.com/parc-clematis-3698,parc clematis,apartment,5,faber,clementi,feb-20,721,11 to 15,A,1141000
65628583.0,https://condo-sg.com/grandeur-park-residences-1825,grandeur park residences,condominium,16,bedok south,bedok,mar-20,1453,06 to 10,A,2191000
45739697.0,https://condo-sg.com/tanjong-ria-condominium-5440,tanjong ria condominium,condominium,15,tanjong rhu,kallang,dec-18,1399,06 to 10,A,1658000
44928461.0,https://condo-sg.com/heritage-view-1218,heritage view,condominium,5,dover,queenstown,jun-21,969,06 to 10,A,1190000
47801308.0,https://condo-sg.com/seletaris-6010,seletaris,condominium,27,sembawang springs,sembawang,feb-17,1389,01 to 05,A,912000
94329331.0,https://condo-sg.com/sol-acres-6487,sol acres,executive condominium,23,keat hong,choa chu kang,mar-17,1044,01 to 05,A,793000
58072371.0,https://condo-sg.com/the-rivervale-6458,the rivervale,executive condominium,19,rivervale,sengkang,apr-20,1292,06 to 10,A,905000
94425612.0,https://condo-sg.com/park-green-2720,park green,executive condominium,19,rivervale,sengkang,jun-17,1550,11 to 15,A,1057900
63341789.0,https://condo-sg.com/trilight-9590,trilight,condominium,11,moulmein,novena,may-21,2099,16 to 20,A,4200000
16028992.0,https://condo-sg.com/the-sail-@-marina-bay-9305,the sail @ marina bay,apartment,1,central subzone,downtown core,apr-17,678,41 to 45,A,1238000
76320148.0,https://condo-sg.com/grandeur-park-residences-2498,grandeur park residences,condominium,16,bedok south,bedok,mar-17,420,06 to 10,A,635000
27625444.0,https://condo-sg.com/trellis-towers-3329,trellis towers,condominium,12,toa payoh central,toa payoh,nov-19,549,21 to 25,A,850000
46445266.0,https://condo-sg.com/mayfair-modern-5855,mayfair modern,condominium,21,swiss club,bukit timah,sep-20,517,01 to 05,A,998000
26194476.0,https://condo-sg.com/the-heliconia-6144,the heliconia,condominium,14,kembangan,bedok,nov-17,1335,01 to 05,A,1220000
66902770.0,https://condo-sg.com/sennett-residence-3697,sennett residence,condominium,13,sennett,toa payoh,feb-21,1346,06 to 10,A,1818000
37086408.0,https://condo-sg.com/the-minton-2483,the m,apartment,7,bugis,downtown core,mar-20,409,01 to 05,A,1012800
62858168.0,https://condo-sg.com/the-florence-residences-4354,the florence residences,apartment,19,kovan,hougang,jun-21,667,11 to 15,A,1171000
27072431.0,https://condo-sg.com/ki-residences-at-brookvale-9127,ki residences at brookvale,condominium,21,sunset way,clementi,dec-20,1259,06 to 10,A,2271000
82831427.0,https://condo-sg.com/north-park-residences-5369,north park residences,apartment,27,yishun central,yishun,may-17,872,11 to 15,A,996300
27605084.0,https://condo-sg.com/parc-esta-6176,parc esta,apartment,14,geylang east,geylang,aug-19,420,11 to 15,A,771000
38044740.0,https://condo-sg.com/forest-woods-8771,forest woods,condominium,19,upper paya lebar,serangoon,jul-18,1249,01 to 05,A,1998000
99855139.0,https://condo-sg.com/visioncrest-5442,visioncrest,apartment,9,dhoby ghaut,museum,mar-21,743,01 to 05,A,1461000
76965308.0,https://condo-sg.com/woodsvale-6489,woodsvale,executive condominium,25,woodlands east,woodlands,apr-21,1356,11 to 15,A,870000
46933728.0,https://condo-sg.com/twin-vew-5201,twin vew,apartment,5,west coast,clementi,may-18,710,06 to 10,A,948000
14050018.0,https://condo-sg.com/sol-acres-5612,sol acres,executive condominium,23,keat hong,choa chu kang,jul-17,570,21 to 25,A,467000
26270736.0,https://condo-sg.com/the-antares-5153,the antares,apartment,14,macpherson,geylang,may-21,657,11 to 15,A,1234500
43227995.0,https://condo-sg.com/ferraria-park-condominium-7241,ferraria park condominium,condominium,17,flora drive,pasir ris,jan-19,936,01 to 05,A,828000
14182530.0,https://condo-sg.com/dormer-park-6575,dormer park,condominium,10,chatsworth,tanglin,dec-21,2465,06 to 10,A,4250000
36964624.0,https://condo-sg.com/parc-esta-9346,parc esta,apartment,14,geylang east,geylang,sep-19,1001,16 to 20,A,1640000
14874932.0,https://condo-sg.com/hundred-palms-residences-8713,hundred palms residences,executive condominium,19,hougang west,hougang,jul-17,883,01 to 05,A,724200
19042068.0,https://condo-sg.com/the-tapestry-3588,the tapestry,condominium,18,tampines west,tampines,mar-19,603,01 to 05,A,823770
37597597.0,https://condo-sg.com/the-florence-residences-2704,the florence residences,apartment,19,kovan,hougang,sep-21,797,16 to 20,A,1210112
17688447.0,https://condo-sg.com/oue-twin-peaks-1654,oue twin peaks,condominium,9,leonie hill,river valley,apr-17,549,21 to 25,A,1561600
95987354.0,https://condo-sg.com/beverly-hill-4273,beverly hill,condominium,10,chatsworth,tanglin,apr-17,3778,06 to 10,A,6300000
11960262.0,https://condo-sg.com/the-woodleigh-residences-2551,the woodleigh residences,apartment,13,bidadari,toa payoh,aug-20,958,06 to 10,A,1796000
52498308.0,https://condo-sg.com/piermont-grand-9717,piermont grand,executive condominium,19,punggol town centre,punggol,aug-20,840,06 to 10,A,977000
18193474.0,https://condo-sg.com/the-antares-6998,the antares,apartment,14,macpherson,geylang,sep-21,1152,01 to 05,A,1958000
66240373.0,https://condo-sg.com/riverbank-@-fernvale-5658,riverbank @ fernvale,condominium,28,fernvale,sengkang,nov-17,689,11 to 15,A,790000
86450430.0,https://condo-sg.com/gloucester-mansions-4999,gloucester mansions,apartment,11,moulmein,novena,aug-17,657,16 to 20,A,950000
96122076.0,https://condo-sg.com/marina-one-residences-6827,marina one residences,apartment,1,central subzone,downtown core,aug-20,1163,26 to 30,A,3079750
28807515.0,https://condo-sg.com/the-blossomvale-2426,the blossomvale,condominium,21,swiss club,bukit timah,mar-17,1410,01 to 05,A,1820000
16540722.0,https://condo-sg.com/j-gateway-1606,j gateway,condominium,22,jurong gateway,jurong east,sep-19,893,16 to 20,A,1430000
36651900.0,https://condo-sg.com/myra-5742,myra,apartment,13,potong pasir,toa payoh,sep-20,474,06 to 10,A,1076400
91510499.0,https://condo-sg.com/water-place-7487,water place,condominium,15,tanjong rhu,kallang,jul-21,1356,11 to 15,A,1770000
46959448.0,https://condo-sg.com/rose-ville-3517,rose ville,apartment,15,geylang east,geylang,oct-17,1001,01 to 05,A,1170000
66651674.0,https://condo-sg.com/midwood-5788,midwood,condominium,23,hillview,bukit batok,may-21,484,11 to 15,A,817000
60473772.0,https://condo-sg.com/parc-esta-9425,parc esta,apartment,14,geylang east,geylang,jun-20,958,01 to 05,A,1554000
38094730.0,https://condo-sg.com/clavon-9366,clavon,apartment,5,clementi woods,clementi,aug-21,1582,16 to 20,A,2456000
21509661.0,https://condo-sg.com/the-mezzo-9471,the m,apartment,7,bugis,downtown core,feb-20,409,06 to 10,A,1071500
34423512.0,https://condo-sg.com/parc-clematis-5765,parc clematis,apartment,5,faber,clementi,mar-20,861,01 to 05,A,1344000
81998652.0,https://condo-sg.com/inz-residence-1351,inz residence,executive condominium,23,peng siang,choa chu kang,mar-17,1216,06 to 10,A,900500
59585487.0,https://condo-sg.com/parc-rosewood-2763,parc rosewood,condominium,25,woodgrove,woodlands,aug-18,603,01 to 05,A,655000
54361538.0,https://condo-sg.com/reflections-at-keppel-bay-2226,reflections at keppel bay,condominium,4,maritime square,bukit merah,jun-21,1163,06 to 10,A,1780000
25520311.0,https://condo-sg.com/the-woodleigh-residences-7433,the woodleigh residences,apartment,13,bidadari,toa payoh,jul-20,592,11 to 15,A,1170000
29815209.0,https://condo-sg.com/lilydale-9427,lilydale,executive condominium,27,yishun east,yishun,nov-19,1195,06 to 10,A,812000
15607266.0,https://condo-sg.com/piermont-grand-8787,piermont grand,executive condominium,19,punggol town centre,punggol,jul-20,840,16 to 20,A,963090
68028050.0,https://condo-sg.com/casa-merah-2500,casa merah,apartment,16,bedok north,bedok,sep-17,1227,06 to 10,A,1308000
17251807.0,https://condo-sg.com/nova-88-6935,nova 88,apartment,12,balestier,novena,oct-20,926,06 to 10,A,1220000
60427907.0,https://condo-sg.com/d'nest-8514,d'nest,condominium,18,pasir ris central,pasir ris,apr-21,947,01 to 05,A,970000
53522547.0,https://condo-sg.com/rivercove-residences-8882,residences 88,apartment,14,kembangan,bedok,jul-20,431,01 to 05,A,560000
14814185.0,https://condo-sg.com/the-warren-7810,the warren,condominium,23,choa chu kang central,choa chu kang,nov-17,1216,11 to 15,A,950000
49042361.0,https://condo-sg.com/river-isles-9965,river isles,condominium,19,punggol field,punggol,jan-18,753,06 to 10,A,796000
76646718.0,https://condo-sg.com/the-nautical-4527,the nautical,condominium,27,sembawang springs,sembawang,aug-17,1130,01 to 05,A,1050000
82387857.0,https://condo-sg.com/the-garden-residences-9155,the garden residences,apartment,19,serangoon garden,serangoon,may-19,452,01 to 05,A,677300
33881723.0,https://condo-sg.com/palm-isles-8314,palm isles,condominium,17,flora drive,pasir ris,dec-18,786,06 to 10,A,760000
49151829.0,https://condo-sg.com/kovan-melody-6280,kovan melody,condominium,19,kovan,hougang,oct-18,1292,11 to 15,A,1500000
71112613.0,https://condo-sg.com/the-garden-residences-5306,the garden residences,apartment,19,serangoon garden,serangoon,aug-20,786,11 to 15,A,1221600
25065061.0,https://condo-sg.com/whitewater-4121,whitewater,executive condominium,18,pasir ris west,pasir ris,apr-19,1130,11 to 15,A,837000
99192001.0,https://condo-sg.com/the-tre-ver-6227,the tre ver,condominium,13,potong pasir,toa payoh,aug-18,743,11 to 15,A,1207000
22286998.0,https://condo-sg.com/zenith-5928,zenith,apartment,10,chatsworth,tanglin,dec-21,560,01 to 05,A,1150000
15117247.0,https://condo-sg.com/the-tessarina-2407,the tessarina,condominium,10,holland road,bukit timah,dec-20,1324,01 to 05,A,2430000
24576394.0,https://condo-sg.com/arc-at-tampines-1829,arc at tampines,executive condominium,18,tampines west,tampines,jul-21,807,16 to 20,A,838000
17572263.0,https://condo-sg.com/caribbean-at-keppel-bay-9733,caribbean at keppel bay,condominium,4,maritime square,bukit merah,jul-19,1281,06 to 10,A,1860000
67222288.0,https://condo-sg.com/midtown-modern-2952,midtown modern,apartment,7,bugis,downtown core,mar-21,409,21 to 25,A,1371150
45892411.0,https://condo-sg.com/yew-mei-green-2177,yew mei green,executive condominium,23,choa chu kang north,choa chu kang,oct-18,1292,11 to 15,A,890888
19338149.0,https://condo-sg.com/the-visionaire-3965,the visionaire,executive condominium,27,sembawang springs,sembawang,jul-17,1141,01 to 05,A,943000
44529454.0,https://condo-sg.com/treasure-at-tampines-7645,treasure at tampines,condominium,18,tampines east,tampines,sep-20,463,06 to 10,A,734000
22525181.0,https://condo-sg.com/avenue-south-residence-5990,avenue south residence,apartment,3,kampong tiong bahru,bukit merah,jan-21,1109,31 to 35,A,2257000
58751022.0,https://condo-sg.com/signature-park-9002,signature park,condominium,21,anak bukit,bukit timah,apr-21,1389,01 to 05,A,1840000
87883998.0,https://condo-sg.com/highline-residences-5761,highline residences,condominium,3,tiong bahru,bukit merah,may-17,2174,21 to 25,A,4042100
77617840.0,https://condo-sg.com/35-gilstead-5836,35 gilstead,apartment,11,moulmein,novena,jun-19,1012,01 to 05,A,2607845
82124307.0,https://condo-sg.com/fourth-avenue-residences-9848,fourth avenue residences,apartment,10,coronation road,bukit timah,jan-19,1496,01 to 05,A,3564000
68733463.0,https://condo-sg.com/costa-del-sol-1733,costa del sol,condominium,16,bayshore,bedok,aug-20,1313,16 to 20,A,1650000
40956615.0,https://condo-sg.com/the-tanamera-1922,the tanamera,condominium,16,bedok north,bedok,oct-17,1324,11 to 15,A,1110000
46958198.0,https://condo-sg.com/gem-residences-8867,gem residences,condominium,12,boon teck,toa payoh,apr-21,1249,21 to 25,A,2060000
43136841.0,https://condo-sg.com/sky-everton-2836,sky everton,apartment,2,everton park,bukit merah,sep-19,624,06 to 10,A,1566000
27112752.0,https://condo-sg.com/twin-vew-3440,twin vew,apartment,5,west coast,clementi,may-18,818,06 to 10,A,1060000
88025420.0,https://condo-sg.com/merawoods-7577,merawoods,condominium,23,hillview,bukit batok,sep-19,1615,01 to 05,A,1692000
41087923.0,https://condo-sg.com/grandeur-park-residences-2170,grandeur park residences,condominium,16,bedok south,bedok,mar-17,1238,06 to 10,A,1659000
10817393.0,https://condo-sg.com/normanton-park-8021,normanton park,apartment,5,kent ridge,queenstown,jul-21,667,01 to 05,A,1220000
71858140.0,https://condo-sg.com/normanton-park-3990,normanton park,apartment,5,kent ridge,queenstown,jan-21,1195,16 to 20,A,2117660
16809517.0,https://condo-sg.com/aspen-loft-4599,aspen loft,apartment,15,geylang east,geylang,oct-17,1302,01 to 05,A,1310000
12559141.0,https://condo-sg.com/livia-9742,livia,condominium,18,pasir ris central,pasir ris,jan-19,1539,11 to 15,A,1320000
48839023.0,https://condo-sg.com/martin-modern-6978,martin modern,condominium,9,institution hill,river valley,aug-21,1087,26 to 30,A,2718300
10262974.0,https://condo-sg.com/westwood-residences-3116,westwood residences,executive condominium,22,yunnan,jurong west,jan-17,1033,01 to 05,A,832100
52407516.0,https://condo-sg.com/allsworth-park-9359,allsworth park,condominium,10,ulu pandan,bukit timah,aug-19,1033,11 to 15,A,1580000
52736149.0,https://condo-sg.com/chuan-park-6775,chuan park,condominium,19,lorong chuan,serangoon,feb-20,1173,06 to 10,A,1100000
33907901.0,https://condo-sg.com/margaret-ville-9558,margaret ville,apartment,3,margaret drive,queenstown,jun-18,700,21 to 25,A,1332600
90089276.0,https://condo-sg.com/normanton-park-6669,normanton park,apartment,5,kent ridge,queenstown,mar-21,646,21 to 25,A,1169906
46435825.0,https://condo-sg.com/the-coast-at-sentosa-cove-7123,the coast at sentosa cove,condominium,4,sentosa,southern islands,mar-21,2336,01 to 05,A,3620000
71877974.0,https://condo-sg.com/commonwealth-towers-6929,commonwealth towers,condominium,3,margaret drive,queenstown,apr-17,474,31 to 35,A,838000
88797559.0,https://condo-sg.com/kent-ridge-hill-residences-9153,kent ridge hill residences,apartment,5,pasir panjang 2,queenstown,jun-20,743,01 to 05,A,1350000
50554133.0,https://condo-sg.com/parc-greenwich-8113,parc greenwich,executive condominium,28,fernvale,sengkang,sep-21,1066,06 to 10,A,1300000
91640933.0,https://condo-sg.com/eight-riversuites-7792,eight riversuites,condominium,12,bendemeer,kallang,apr-21,700,01 to 05,A,1050000
48691965.0,https://condo-sg.com/hundred-palms-residences-6893,hundred palms residences,executive condominium,19,hougang west,hougang,jul-17,1055,11 to 15,A,899700
46598925.0,https://condo-sg.com/the-springbloom-1601,the springbloom,condominium,19,lorong chuan,serangoon,nov-20,1302,06 to 10,A,1520000
31629164.0,https://condo-sg.com/the-vines-5656,the vines,apartment,14,kembangan,bedok,apr-17,1066,01 to 05,A,1060000
26714365.0,https://condo-sg.com/neem-tree-2743,neem tree,apartment,12,balestier,novena,jan-18,452,11 to 15,A,768000
93458557.0,https://condo-sg.com/bartley-ridge-4788,bartley ridge,condominium,13,joo seng,toa payoh,apr-18,743,06 to 10,A,1075000
87943220.0,https://condo-sg.com/parc-komo-8483,parc komo,apartment,17,flora drive,pasir ris,jul-20,614,01 to 05,A,895000
84287725.0,https://condo-sg.com/bartley-residences-9523,bartley residences,apartment,19,upper paya lebar,serangoon,feb-21,797,01 to 05,A,1028800
28229251.0,https://condo-sg.com/the-glades-7452,the glades,condominium,16,bedok south,bedok,jul-20,797,01 to 05,A,942000
47447234.0,https://condo-sg.com/the-criterion-7516,the criterion,executive condominium,27,lower seletar,yishun,apr-17,1119,01 to 05,A,848800
23546586.0,https://condo-sg.com/one-shenton-6773,one shenton,apartment,1,cecil,downtown core,mar-18,527,06 to 10,A,1138888
87898207.0,https://condo-sg.com/the-line-@-tanjong-rhu-3093,the line @ tanjong rhu,condominium,15,tanjong rhu,kallang,may-18,592,11 to 15,A,1388000
97211359.0,https://condo-sg.com/dairy-farm-residences-1537,dairy farm residences,apartment,23,dairy farm,bukit panjang,mar-21,1141,06 to 10,A,1810000
12297237.0,https://condo-sg.com/westwood-residences-8371,westwood residences,executive condominium,22,yunnan,jurong west,apr-17,1152,11 to 15,A,931800
42491636.0,https://condo-sg.com/haig-eleven-4381,haig eleven,apartment,15,katong,marine parade,may-17,1442,01 to 05,A,1528000
39500922.0,https://condo-sg.com/tedge-4872,tedge,apartment,14,frankel,bedok,jul-21,926,01 to 05,A,1530678
70183683.0,https://condo-sg.com/avenue-south-residence-6414,avenue south residence,apartment,3,kampong tiong bahru,bukit merah,jul-21,689,41 to 45,A,1554000
11131919.0,https://condo-sg.com/35-gilstead-3218,35 gilstead,apartment,11,moulmein,novena,mar-19,743,01 to 05,A,1838000
79408787.0,https://condo-sg.com/neptune-court-4509,neptune court,apartment,15,siglap,bedok,may-18,1270,06 to 10,A,1180000
87009675.0,https://condo-sg.com/eight-courtyards-9736,eight courtyards,condominium,27,yishun west,yishun,sep-20,990,06 to 10,A,940000
97060876.0,https://condo-sg.com/parc-komo-5160,parc komo,apartment,17,flora drive,pasir ris,feb-21,1001,01 to 05,A,1544112
71446963.0,https://condo-sg.com/marina-one-residences-4783,marina one residences,apartment,1,central subzone,downtown core,oct-21,732,11 to 15,A,1624828
45741596.0,https://condo-sg.com/the-arcadia-2090,the arcadia,condominium,11,hillcrest,bukit timah,oct-21,3714,06 to 10,A,3550000
39009325.0,https://condo-sg.com/the-nautical-6220,the nautical,condominium,27,sembawang springs,sembawang,dec-17,1012,01 to 05,A,980000
61207204.0,https://condo-sg.com/the-palette-3091,the palette,condominium,18,pasir ris central,pasir ris,mar-18,872,06 to 10,A,880000
65480958.0,https://condo-sg.com/parc-riviera-6633,parc riviera,condominium,5,west coast,clementi,sep-17,603,01 to 05,A,759000
47168874.0,https://condo-sg.com/seaside-residences-5913,seaside residences,apartment,15,siglap,bedok,dec-17,1023,11 to 15,A,1661000
93635862.0,https://condo-sg.com/coastline-residences-5242,coastline residences,apartment,15,marine parade,marine parade,sep-19,721,16 to 20,A,1989000
45763303.0,https://condo-sg.com/riverfront-residences-7710,riverfront residences,apartment,19,kangkar,hougang,jul-18,463,11 to 15,A,652000
84256897.0,https://condo-sg.com/kentish-lodge-4651,kentish lodge,apartment,8,kampong java,kallang,nov-17,1173,01 to 05,A,1088000
40780155.0,https://condo-sg.com/eden-residences-capitol-7900,eden residences capitol,apartment,6,city hall,downtown core,aug-21,6609,11 to 15,A,21368000
56926674.0,https://condo-sg.com/watertown-2267,watertown,apartment,19,punggol town centre,punggol,may-21,915,06 to 10,A,1236666
15133615.0,https://condo-sg.com/park-place-residences-at-plq-6843,park place residences at plq,apartment,14,geylang east,geylang,mar-17,646,01 to 05,A,1089999
78760567.0,https://condo-sg.com/d'-casita-7897,d' casita,apartment,14,kembangan,bedok,nov-17,1841,01 to 05,A,1600000
92254929.0,https://condo-sg.com/ripple-bay-3236,ripple bay,condominium,18,pasir ris park,pasir ris,mar-19,1163,06 to 10,A,1128000
38643307.0,https://condo-sg.com/cairnhill-plaza-2045,cairnhill plaza,apartment,9,cairnhill,newton,jan-17,2820,21 to 25,A,3660000
31856386.0,https://condo-sg.com/stars-of-kovan-8109,stars of kovan,apartment,19,lorong ah soo,hougang,may-17,807,16 to 20,A,1136060
17646793.0,https://condo-sg.com/sunny-palms-9167,sunny palms,condominium,15,frankel,bedok,feb-21,1130,01 to 05,A,1250000
55172250.0,https://condo-sg.com/caribbean-at-keppel-bay-5717,caribbean at keppel bay,condominium,4,maritime square,bukit merah,jul-19,1464,01 to 05,A,2120000
24662038.0,https://condo-sg.com/domus-1901,domus,apartment,12,balestier,novena,dec-18,1367,01 to 05,A,1770000
36203396.0,https://condo-sg.com/riverfront-residences-3965,riverfront residences,apartment,19,kangkar,hougang,jun-20,915,16 to 20,A,1245000
27180762.0,https://condo-sg.com/altez-1505,altez,apartment,2,tanjong pagar,downtown core,sep-20,527,11 to 15,A,1070000
31882598.0,https://condo-sg.com/leonie-hill-residences-3900,leonie hill residences,apartment,9,leonie hill,river valley,oct-19,1141,16 to 20,A,2537500
36299541.0,https://condo-sg.com/26-newton-6484,26 newton,apartment,11,moulmein,novena,nov-17,775,16 to 20,A,2060000
79430903.0,https://condo-sg.com/d'-dalvey-9841,d' dalvey,apartment,10,nassim,tanglin,oct-20,1711,01 to 05,A,2650000
22432594.0,https://condo-sg.com/sea-avenue-residences-4582,sea avenue residences,apartment,15,katong,marine parade,jun-17,1044,01 to 05,A,1330000
46488223.0,https://condo-sg.com/sanctuary-green-1008,sanctuary green,condominium,15,tanjong rhu,kallang,jul-21,1399,01 to 05,A,1730000
77802830.0,https://condo-sg.com/kentview-park-8469,kentview park,condominium,5,pasir panjang 1,queenstown,mar-18,1313,01 to 05,A,1500000
68218304.0,https://condo-sg.com/nyon-6997,nyon,apartment,15,marine parade,marine parade,jun-21,484,16 to 20,A,1308000
97961372.0,https://condo-sg.com/guilin-view-7425,guilin view,condominium,23,guilin,bukit batok,oct-18,861,26 to 30,A,755888
45950554.0,https://condo-sg.com/the-glades-9184,the glades,condominium,16,bedok south,bedok,oct-20,850,01 to 05,A,1188000
72526897.0,https://condo-sg.com/palm-oasis-6549,palm oasis,apartment,15,frankel,bedok,jan-19,883,01 to 05,A,1050000
33166960.0,https://condo-sg.com/park-place-residences-at-plq-2382,park place residences at plq,apartment,14,geylang east,geylang,apr-18,484,11 to 15,A,1065000
58915552.0,https://condo-sg.com/grandeur-park-residences-4466,grandeur park residences,condominium,16,bedok south,bedok,mar-17,592,11 to 15,A,864000
82125822.0,https://condo-sg.com/parc-clematis-1200,parc clematis,apartment,5,faber,clementi,oct-21,1238,11 to 15,A,2242000
19767452.0,https://condo-sg.com/parc-riviera-2381,parc riviera,condominium,5,west coast,clementi,jan-17,463,31 to 35,A,619000
82162191.0,https://condo-sg.com/the-rivervale-8066,the rivervale,executive condominium,19,rivervale,sengkang,nov-21,1313,01 to 05,A,945029
83133970.0,https://condo-sg.com/warner-court-3793,warner court,apartment,10,leedon park,bukit timah,apr-17,2713,06 to 10,A,3505000
60241551.0,https://condo-sg.com/the-poiz-residences-1568,the poiz residences,apartment,13,potong pasir,toa payoh,sep-17,1206,11 to 15,A,1668600
19727953.0,https://condo-sg.com/eight-courtyards-4733,eight courtyards,condominium,27,yishun west,yishun,oct-17,1066,11 to 15,A,1020000
11689324.0,https://condo-sg.com/dunearn-386-7925,dunearn 386,apartment,11,hillcrest,bukit timah,aug-21,1163,01 to 05,A,2442300
76584436.0,https://condo-sg.com/jadescape-6429,jadescape,condominium,20,upper thomson,bishan,jun-20,764,11 to 15,A,1310000
23804154.0,https://condo-sg.com/sturdee-residences-7236,sturdee residences,condominium,8,lavender,kallang,feb-18,1399,26 to 30,A,2435000
93975743.0,https://condo-sg.com/livia-6800,livia,condominium,18,pasir ris central,pasir ris,jul-17,1539,11 to 15,A,1230000
15953332.0,https://condo-sg.com/twin-vew-2770,twin vew,apartment,5,west coast,clementi,may-18,743,26 to 30,A,1135000
80396694.0,https://condo-sg.com/twin-vew-6998,twin vew,apartment,5,west coast,clementi,may-18,904,31 to 35,A,1446000
51078845.0,https://condo-sg.com/the-clement-canopy-7998,the clement canopy,apartment,5,clementi woods,clementi,apr-17,732,26 to 30,A,1047000
42845980.0,https://condo-sg.com/kent-ridge-hill-residences-8476,kent ridge hill residences,apartment,5,pasir panjang 2,queenstown,jul-20,775,01 to 05,A,1440000
47467717.0,https://condo-sg.com/normanton-park-2059,normanton park,apartment,5,kent ridge,queenstown,oct-21,1615,01 to 05,A,2750022
16327371.0,https://condo-sg.com/affinity-at-serangoon-6826,affinity at serangoon,apartment,19,serangoon garden,serangoon,sep-21,1259,11 to 15,A,1923000
80717766.0,https://condo-sg.com/the-visionaire-3150,the visionaire,executive condominium,27,sembawang springs,sembawang,may-17,1141,06 to 10,A,950000
42214603.0,https://condo-sg.com/noma-1964,noma,apartment,14,aljunied,geylang,sep-20,667,01 to 05,A,1083200
29845597.0,https://condo-sg.com/kingsford-waterbay-1658,kingsford waterbay,apartment,19,kangkar,hougang,nov-21,474,06 to 10,A,600000
89907144.0,https://condo-sg.com/regency-park-7129,regency park,condominium,10,chatsworth,tanglin,jun-18,3175,21 to 25,A,5550000
38703050.0,https://condo-sg.com/clavon-3886,clavon,apartment,5,clementi woods,clementi,dec-20,764,26 to 30,A,1321000
16804499.0,https://condo-sg.com/marine-blue-1870,marine blue,condominium,15,marine parade,marine parade,may-17,635,11 to 15,A,1150200
96349387.0,https://condo-sg.com/clavon-1767,clavon,apartment,5,clementi woods,clementi,dec-20,958,16 to 20,A,1578000
76547549.0,https://condo-sg.com/boulevard-88-9146,boulevard 88,apartment,10,tanglin,orchard,apr-19,2766,26 to 30,A,10696000
69895525.0,https://condo-sg.com/jewel-@-buangkok-8219,jewel @ buangkok,condominium,19,compassvale,sengkang,sep-20,721,11 to 15,A,965000
19452919.0,https://condo-sg.com/trevista-3900,trevista,condominium,12,braddell,toa payoh,sep-19,1130,06 to 10,A,1598000
10927909.0,https://condo-sg.com/q-bay-residences-2516,q bay residences,condominium,18,tampines west,tampines,sep-18,1410,06 to 10,A,1450000
60807324.0,https://condo-sg.com/sky-vue-4655,sky vue,condominium,20,bishan east,bishan,jul-21,678,06 to 10,A,1190000
64787787.0,https://condo-sg.com/newton-suites-1155,newton suites,apartment,11,moulmein,novena,sep-17,1238,16 to 20,A,2350000
84140747.0,https://condo-sg.com/spottiswoode-18-4461,spottiswoode 18,apartment,2,everton park,bukit merah,oct-19,388,21 to 25,A,850000
57174425.0,https://condo-sg.com/stirling-residences-1021,stirling residences,apartment,3,mei chin,queenstown,oct-19,1055,16 to 20,A,1906000
38976509.0,https://condo-sg.com/twin-waterfalls-6722,twin waterfalls,executive condominium,19,matilda,punggol,dec-20,1399,01 to 05,A,1308000
18968926.0,https://condo-sg.com/hillion-residences-8275,hillion residences,apartment,23,jelebu,bukit panjang,aug-17,474,16 to 20,A,708700
81813896.0,https://condo-sg.com/the-brownstone-4289,the brownstone,executive condominium,27,sembawang springs,sembawang,may-17,947,06 to 10,A,758400
26901795.0,https://condo-sg.com/hillview-heights-8464,hillview heights,condominium,23,hillview,bukit batok,dec-20,1668,06 to 10,A,1965000
22409031.0,https://condo-sg.com/sunnyvale-residences-3363,sunnyvale residences,apartment,15,frankel,bedok,sep-17,1206,01 to 05,A,1869651
