transaction_id,url,name,type,postal_district,subzone,planning_area,date_of_sale,area_sqft,floor_level,eco_category,price
72558240,http://condo-sg.com/ris-grandeur-4986,ris grandeur,condominium,18,pasir ris west,pasir ris,nov-17,1539,01 to 05,A,1300000.0
66928965,http://condo-sg.com/cradels-5053,cradels,apartment,12,balestier,novena,sep-21,441,16 to 20,A,682000.0
94448099,http://condo-sg.com/sophia-hills-8539,sophia hills,condominium,9,mount emily,rochor,jan-18,614,01 to 05,A,1282000.0
24206587,http://condo-sg.com/the-belvedere-7756,the belvedere,condominium,15,mountbatten,marine parade,apr-18,1259,21 to 25,A,2380000.0
34562659,http://condo-sg.com/rivercove-residences-8574,rivercove residences,executive condominium,19,anchorvale,sengkang,apr-18,1109,16 to 20,A,1143300.0
89227340,http://condo-sg.com/kovan-regency-8143,kovan regency,condominium,19,kovan,hougang,feb-18,2142,11 to 15,A,2300000.0
80503414,http://condo-sg.com/rivercove-residences-2881,rivercove residences,executive condominium,19,anchorvale,,may-18,1109,01 to 05,A,1021800.0
55529682,http://condo-sg.com/sky-everton-6280,sky everton,apartment,2,everton park,bukit merah,jun-19,646,21 to 25,A,1640000.0
33678847,,the brownstone,executive condominium,27,sembawang springs,sembawang,jan-17,936,06 to 10,A,728800.0
86035335,http://condo-sg.com/thomson-800-6088,thomson 800,condominium,11,toa payoh west,toa payoh,mar-19,1399,01 to 05,A,1700000.0
72206178,http://condo-sg.com/dover-parkview-3510,dover parkview,condominium,5,dover,queenstown,sep-21,969,11 to 15,A,1210000.0
42055158,http://condo-sg.com/mayfair-gardens-9852,mayfair gardens,condominium,21,swiss club,bukit timah,jul-20,581,01 to 05,A,
42754633,http://condo-sg.com/the-estuary-2596,the estuary,condominium,27,yishun south,yishun,jul-18,603,06 to 10,A,680000.0
45343065,,melville park,condominium,18,simei,tampines,dec-17,958,01 to 05,A,710000.0
16269713,http://condo-sg.com/the-trilinq-2909,the trilinq,condominium,5,faber,clementi,mar-19,3100,31 to 35,A,3338000.0
89222221,http://condo-sg.com/irwell-hill-residences-1981,irwell hill residences,apartment,9,leonie hill,,nov-21,657,21 to 25,A,1844000.0
66322994,http://condo-sg.com/the-dew-7835,the dew,executive condominium,23,bukit batok central,bukit batok,jun-18,2336,16 to 20,A,1628000.0
15174288,http://condo-sg.com/jadescape-5949,jadescape,condominium,20,upper thomson,bishan,jul-20,527,21 to 25,A,942000.0
96370857,http://condo-sg.com/daintree-residence-8559,daintree residence,condominium,21,anak bukit,bukit timah,dec-19,678,01 to 05,A,1119630.0
83875348,http://condo-sg.com/avenue-south-residence-1502,avenue south residence,apartment,3,kampong tiong bahru,bukit merah,jul-20,689,26 to 30,A,1440000.0
42906010,http://condo-sg.com/valley-park-2092,valley park,condominium,10,institution hill,river valley,oct-17,1216,06 to 10,A,1820000.0
34643085,http://condo-sg.com/sims-dorado-9431,sims dorado,apartment,14,aljunied,,oct-17,861,01 to 05,A,950000.0
61516463,http://condo-sg.com/signature-park-7821,signature park,condominium,21,anak bukit,bukit timah,sep-20,1399,06 to 10,A,1970000.0
14418316,http://condo-sg.com/signature-at-yishun-7379,signature at yishun,executive condominium,27,lower seletar,yishun,jan-18,1184,01 to 05,A,893970.0
59393848,http://condo-sg.com/le-quest-1918,le quest,apartment,23,brickworks,bukit batok,jun-20,1023,06 to 10,A,
47548961,,parc esta,apartment,14,geylang east,geylang,jun-19,1227,01 to 05,A,1908000.0
99826646,http://condo-sg.com/the-scala-5588,the scala,apartment,19,serangoon central,serangoon,apr-19,829,11 to 15,A,1219000.0
56044715,http://condo-sg.com/seletar-springs-condominium-6203,seletar springs condominium,condominium,28,trafalgar,hougang,jun-19,980,01 to 05,A,680000.0
93033598,http://condo-sg.com/archipelago-7554,archipelago,condominium,16,bedok reservoir,bedok,apr-18,829,01 to 05,A,1100000.0
67611797,http://condo-sg.com/treasure-at-tampines-7737,treasure at tampines,condominium,18,tampines east,tampines,may-21,1238,06 to 10,A,1665000.0
78451030,http://condo-sg.com/costa-rhu-3477,costa rhu,condominium,15,tanjong rhu,kallang,apr-19,1776,06 to 10,A,2200000.0
94378881,http://condo-sg.com/the-quartz-7062,the quartz,condominium,19,compassvale,sengkang,mar-17,1367,06 to 10,A,1145000.0
58705452,http://condo-sg.com/the-crest-5866,the crest,condominium,3,alexandra north,bukit merah,apr-17,1033,06 to 10,A,1672000.0
51515078,http://condo-sg.com/bartley-residences-9684,bartley residences,apartment,19,upper paya lebar,,jul-20,2045,11 to 15,A,2400000.0
79939703,http://condo-sg.com/stirling-residences-8395,stirling residences,apartment,3,mei chin,queenstown,oct-18,980,11 to 15,A,1586000.0
77844211,http://condo-sg.com/the-garden-residences-8642,the garden residences,apartment,19,serangoon garden,serangoon,aug-20,797,06 to 10,A,1305100.0
79131585,http://condo-sg.com/the-watergardens-at-canberra-3148,the watergardens at canberra,apartment,27,sembawang springs,sembawang,aug-21,1109,01 to 05,A,1607000.0
93060001,http://condo-sg.com/stirling-residences-6501,stirling residences,apartment,3,mei chin,queenstown,dec-20,657,36 to 40,A,1303000.0
38520731,http://condo-sg.com/mayfair-gardens-4752,mayfair gardens,condominium,21,swiss club,bukit timah,sep-18,797,01 to 05,A,1608000.0
57772493,,casuarina cove,condominium,15,tanjong rhu,kallang,aug-21,926,06 to 10,A,1248000.0
40600365,http://condo-sg.com/kent-ridge-hill-residences-1198,kent ridge hill residences,apartment,5,pasir panjang 2,queenstown,jul-21,775,01 to 05,A,1500000.0
69512795,http://condo-sg.com/pullman-residences-newton-1327,pullman residences newton,apartment,11,moulmein,novena,jun-20,463,01 to 05,A,1220000.0
62390147,http://condo-sg.com/citylights-3123,citylights,condominium,8,lavender,kallang,jun-18,592,21 to 25,A,990000.0
77653478,http://condo-sg.com/parc-botannia-7792,parc botannia,condominium,28,fernvale,sengkang,nov-19,667,16 to 20,A,949620.0
36335385,http://condo-sg.com/pasir-ris-8-4414,pasir ris 8,apartment,18,pasir ris central,pasir ris,jul-21,1055,06 to 10,A,1636000.0
79011877,http://condo-sg.com/le-quest-7970,le quest,apartment,23,brickworks,bukit batok,jun-20,1023,06 to 10,A,1439000.0
29113642,http://condo-sg.com/kandis-residence-2897,kandis residence,condominium,27,sembawang straits,sembawang,jan-20,797,01 to 05,A,999000.0
30444437,http://condo-sg.com/the-crest-3059,the crest,condominium,3,alexandra north,bukit merah,apr-18,1195,11 to 15,A,2185000.0
95053600,http://condo-sg.com/cairnhill-nine-3196,cairnhill nine,apartment,9,somerset,orchard,jul-17,1033,21 to 25,A,2523000.0
15007769,http://condo-sg.com/hundred-palms-residences-9952,hundred palms residences,executive condominium,19,hougang west,hougang,jul-17,1055,06 to 10,A,912400.0
60428590,http://condo-sg.com/robertson-100-6446,robertson 100,apartment,9,robertson quay,singapore river,sep-17,883,01 to 05,A,1495000.0
78445347,http://condo-sg.com/parc-clematis-3695,parc clematis,apartment,5,faber,clementi,aug-19,721,16 to 20,A,1162000.0
90269244,http://condo-sg.com/the-crest-8646,the crest,condominium,3,alexandra north,bukit merah,may-18,893,16 to 20,A,1862000.0
59971212,http://condo-sg.com/breeze-by-the-east-5436,breeze by the east,condominium,16,bayshore,bedok,aug-21,1249,01 to 05,A,1720000.0
71858800,http://condo-sg.com/orchard-scotts-8179,orchard scotts,condominium,9,cairnhill,newton,oct-18,1012,01 to 05,A,1800000.0
69293585,http://condo-sg.com/loft@holland-7945,loft@holland,apartment,10,leedon park,,apr-21,366,01 to 05,A,850000.0
66600767,,bartley ridge,condominium,13,joo seng,toa payoh,nov-20,495,16 to 20,A,700000.0
91612424,http://condo-sg.com/marina-bay-residences-9652,marina bay residences,condominium,1,central subzone,downtown core,aug-18,1130,11 to 15,A,2200000.0
34627456,http://condo-sg.com/coastline-residences-3173,coastline residences,apartment,15,marine parade,marine parade,sep-19,721,06 to 10,A,1734000.0
75480034,http://condo-sg.com/new-futura-1339,new futura,condominium,9,leonie hill,river valley,jul-18,1367,06 to 10,A,4832000.0
20253048,http://condo-sg.com/stratum-3248,stratum,condominium,18,pasir ris west,pasir ris,sep-20,452,01 to 05,A,
89148346,http://condo-sg.com/costa-rhu-9505,costa rhu,condominium,15,tanjong rhu,kallang,dec-17,2164,01 to 05,A,2380000.0
11557369,http://condo-sg.com/avenue-south-residence-5018,avenue south residence,apartment,3,kampong tiong bahru,bukit merah,jul-21,1109,41 to 45,A,2434000.0
10613704,http://condo-sg.com/melville-park-4945,melville park,condominium,18,simei,tampines,dec-19,958,01 to 05,A,683000.0
22242198,http://condo-sg.com/oue-twin-peaks-3383,oue twin peaks,condominium,9,leonie hill,river valley,feb-17,549,21 to 25,A,1592000.0
28765346,,parc esta,apartment,14,geylang east,geylang,jun-20,926,01 to 05,A,1522000.0
47208084,http://condo-sg.com/sengkang-grand-residences-1981,sengkang grand residences,apartment,19,compassvale,sengkang,dec-20,506,06 to 10,A,870000.0
90603160,http://condo-sg.com/stirling-residences-6748,stirling residences,apartment,3,mei chin,queenstown,sep-18,441,21 to 25,A,855000.0
92877829,http://condo-sg.com/rivercove-residences-6882,rivercove residences,executive condominium,19,anchorvale,sengkang,apr-18,904,06 to 10,A,863100.0
48217725,http://condo-sg.com/normanton-park-4091,normanton park,apartment,5,kent ridge,queenstown,jul-21,915,01 to 05,A,1561000.0
86117709,http://condo-sg.com/one-pearl-bank-2664,one pearl bank,apartment,3,pearl's hill,outram,oct-20,743,11 to 15,A,1810000.0
42201834,http://condo-sg.com/the-domain-9620,the domain,apartment,15,frankel,bedok,feb-19,1378,01 to 05,A,1500000.0
85877714,http://condo-sg.com/the-metropolitan-condominium-3803,the metropolitan condominium,condominium,3,redhill,bukit merah,oct-18,1399,36 to 40,A,2150000.0
68976169,,cote d'azur,condominium,15,marine parade,marine parade,sep-20,1539,11 to 15,A,
53978547,,bartley residences,apartment,19,upper paya lebar,serangoon,nov-19,1023,06 to 10,A,1368000.0
37433981,http://condo-sg.com/the-quayside-1411,the quayside,apartment,9,robertson quay,singapore river,feb-18,1572,01 to 05,A,2180000.0
81675641,http://condo-sg.com/spring-grove-7168,spring grove,condominium,10,chatsworth,tanglin,jan-20,1012,11 to 15,A,1600000.0
58888526,,laguna park,apartment,15,siglap,bedok,jun-17,1615,06 to 10,A,1350000.0
54415443,http://condo-sg.com/new-futura-7501,new futura,condominium,9,leonie hill,river valley,mar-18,1281,06 to 10,A,4040000.0
74617733,http://condo-sg.com/avenue-south-residence-5357,avenue south residence,apartment,3,kampong tiong bahru,bukit merah,oct-20,807,01 to 05,A,1533000.0
52903343,,the jovell,condominium,17,flora drive,pasir ris,sep-21,678,01 to 05,A,935700.0
23204170,http://condo-sg.com/estella-gardens-7212,estella gardens,condominium,17,flora drive,pasir ris,may-18,1119,01 to 05,A,875000.0
27825724,http://condo-sg.com/parc-oasis-7669,parc oasis,condominium,22,yuhua west,jurong east,sep-20,1378,11 to 15,A,1250000.0
46701773,http://condo-sg.com/astoria-park-3928,astoria park,condominium,14,kembangan,bedok,mar-18,1195,11 to 15,A,1150000.0
36060117,http://condo-sg.com/the-minton-6278,the minton,condominium,19,lorong ah soo,hougang,sep-18,980,06 to 10,A,1020000.0
60037021,http://condo-sg.com/parc-rosewood-6827,parc rosewood,condominium,25,woodgrove,woodlands,feb-21,1711,01 to 05,A,1200000.0
66539789,http://condo-sg.com/alba-9606,alba,apartment,9,cairnhill,newton,mar-18,1905,01 to 05,A,4200000.0
66076130,http://condo-sg.com/soleil-@-sinaran-2348,soleil @ sinaran,condominium,11,moulmein,novena,dec-17,936,21 to 25,A,1650000.0
15332695,http://condo-sg.com/the-antares-4681,the antares,apartment,14,macpherson,geylang,mar-20,689,01 to 05,A,1202112.0
73540376,http://condo-sg.com/midwood-6214,midwood,condominium,23,hillview,bukit batok,dec-20,484,06 to 10,A,792200.0
97363096,http://condo-sg.com/the-quinn-1910,the quinn,apartment,19,upper paya lebar,serangoon,apr-21,570,01 to 05,A,830000.0
43348723,http://condo-sg.com/pasir-ris-8-4348,pasir ris 8,apartment,18,pasir ris central,pasir ris,jul-21,517,11 to 15,A,896000.0
20056515,http://condo-sg.com/watercolours-2449,watercolours,executive condominium,18,pasir ris park,pasir ris,mar-21,969,06 to 10,A,860000.0
81030983,,treasure at tampines,condominium,18,tampines east,tampines,may-20,883,06 to 10,A,1147000.0
29064122,http://condo-sg.com/bishan-loft-8861,bishan loft,executive condominium,20,bishan east,bishan,oct-19,1378,16 to 20,A,1650000.0
92277065,http://condo-sg.com/hougang-green-5954,hougang green,apartment,19,trafalgar,hougang,may-18,1141,11 to 15,A,820000.0
13857293,http://condo-sg.com/parc-komo-1667,parc komo,apartment,17,flora drive,pasir ris,jul-21,657,01 to 05,A,1003860.0
72488784,http://condo-sg.com/vogx-9308,vogx,apartment,8,kampong java,kallang,apr-18,883,01 to 05,A,1043000.0
58934262,http://condo-sg.com/hills-twoone-5226,hills twoone,apartment,23,guilin,bukit batok,may-17,1023,06 to 10,A,1250000.0
60246250,http://condo-sg.com/jadescape-6727,jadescape,condominium,20,upper thomson,bishan,jul-19,904,06 to 10,A,1524000.0
67291628,,parc canberra,executive condominium,27,sembawang east,sembawang,sep-20,947,01 to 05,A,1044000.0
52133217,http://condo-sg.com/affinity-at-serangoon-3530,affinity at serangoon,apartment,19,serangoon garden,serangoon,may-19,538,06 to 10,A,778000.0
67329334,http://condo-sg.com/heritage-view-6449,heritage view,condominium,5,dover,queenstown,jan-20,1507,11 to 15,A,1780000.0
86060328,http://condo-sg.com/one-north-residences-1975,one-north residences,apartment,5,one north,queenstown,jun-17,592,06 to 10,A,870000.0
53159432,http://condo-sg.com/parc-rosewood-1557,parc rosewood,condominium,25,woodgrove,woodlands,jul-21,431,01 to 05,A,530000.0
30057536,http://condo-sg.com/hazel-park-condominium-2989,hazel park condominium,condominium,23,jelebu,bukit panjang,aug-17,1012,01 to 05,A,1002888.0
47790598,http://condo-sg.com/park-place-residences-at-plq-8863,park place residences at plq,apartment,14,geylang east,geylang,mar-17,646,11 to 15,A,1124999.0
52577652,http://condo-sg.com/golden-mile-complex-7315,golden mile complex,apartment,7,nicoll,downtown core,may-20,2196,11 to 15,A,1458890.0
51361576,http://condo-sg.com/piermont-grand-3359,piermont grand,executive condominium,19,punggol town centre,punggol,jul-19,840,11 to 15,A,958400.0
57420003,http://condo-sg.com/the-verandah-residences-4054,the verandah residences,apartment,5,pasir panjang 1,queenstown,apr-18,527,01 to 05,A,948000.0
78120780,http://condo-sg.com/bishan-loft-7945,bishan loft,executive condominium,20,bishan east,bishan,aug-17,1399,21 to 25,A,1490000.0
33747117,http://condo-sg.com/avenue-south-residence-1819,avenue south residence,apartment,3,kampong tiong bahru,bukit merah,jun-21,527,31 to 35,A,1161000.0
40717920,http://condo-sg.com/riverfront-residences-4409,riverfront residences,apartment,19,kangkar,hougang,jul-18,614,06 to 10,A,785000.0
39241634,http://condo-sg.com/castle-green-9088,castle green,condominium,26,yio chu kang west,ang mo kio,oct-21,1216,01 to 05,A,1180000.0
53424885,http://condo-sg.com/ki-residences-at-brookvale-3415,ki residences at brookvale,condominium,21,sunset way,clementi,jan-21,861,06 to 10,A,1615000.0
91807410,http://condo-sg.com/seaside-residences-9261,seaside residences,apartment,15,siglap,bedok,oct-17,678,21 to 25,A,1192000.0
23085504,http://condo-sg.com/sunshine-regency-1693,sunshine regency,apartment,15,katong,marine parade,may-19,893,01 to 05,A,1100888.0
58521521,http://condo-sg.com/park-place-residences-at-plq-7150,park place residences at plq,apartment,14,geylang east,geylang,apr-18,484,16 to 20,A,1095000.0
62959900,http://condo-sg.com/riverfront-residences-7016,riverfront residences,apartment,19,kangkar,hougang,aug-18,721,01 to 05,A,911000.0
30465367,http://condo-sg.com/la-mariposa-9707,la mariposa,apartment,15,geylang east,,sep-21,1130,01 to 05,A,1920000.0
53391904,http://condo-sg.com/highline-residences-5041,highline residences,condominium,3,tiong bahru,bukit merah,feb-18,1152,31 to 35,A,2421000.0
65715060,http://condo-sg.com/heron-bay-2241,heron bay,executive condominium,19,kangkar,hougang,oct-21,1033,06 to 10,A,1058000.0
20917373,http://condo-sg.com/parc-central-residences-8509,parc central residences,executive condominium,18,tampines west,tampines,jan-21,990,06 to 10,A,1230000.0
26434073,http://condo-sg.com/flo-residence-4329,flo residence,condominium,19,punggol field,punggol,sep-20,1012,06 to 10,A,950000.0
45561082,,the trilinq,condominium,5,faber,clementi,dec-20,936,06 to 10,A,1370000.0
60188873,http://condo-sg.com/skies-miltonia-1851,skies miltonia,condominium,27,lower seletar,yishun,jul-18,527,06 to 10,A,635000.0
19311515,http://condo-sg.com/sennett-residence-6212,sennett residence,condominium,13,sennett,toa payoh,jun-18,850,11 to 15,A,1300000.0
39223292,http://condo-sg.com/sol-acres-1709,sol acres,executive condominium,23,keat hong,choa chu kang,mar-17,850,21 to 25,A,
85090722,http://condo-sg.com/sky-everton-8472,sky everton,apartment,2,everton park,bukit merah,jun-19,463,16 to 20,A,1220000.0
26307599,http://condo-sg.com/parc-riviera-1872,parc riviera,condominium,5,west coast,clementi,apr-17,603,01 to 05,A,744000.0
58766138,http://condo-sg.com/d'leedon-8136,d'leedon,condominium,10,farrer court,bukit timah,jul-20,1130,21 to 25,A,
83018659,http://condo-sg.com/the-jovell-3772,the jovell,condominium,17,flora drive,pasir ris,jul-21,678,06 to 10,A,917300.0
96530328,,affinity at serangoon,apartment,19,serangoon garden,serangoon,mar-19,732,11 to 15,A,1186000.0
29028198,http://condo-sg.com/the-santorini-7837,the santorini,condominium,18,tampines west,tampines,jul-17,1152,11 to 15,A,1233210.0
59518040,http://condo-sg.com/balmoral-gate-4462,balmoral gate,condominium,10,nassim,tanglin,may-20,1636,16 to 20,A,2700000.0
48359226,http://condo-sg.com/lincoln-suites-5343,lincoln suites,condominium,11,moulmein,novena,apr-17,1076,11 to 15,A,1945000.0
64303377,http://condo-sg.com/park-colonial-5780,park colonial,condominium,13,woodleigh,toa payoh,jul-18,635,06 to 10,A,1099000.0
66446559,http://condo-sg.com/northwave-3187,northwave,executive condominium,25,woodlands east,woodlands,oct-17,1109,01 to 05,A,837000.0
68323472,http://condo-sg.com/thomson-800-4154,thomson 800,condominium,11,toa payoh west,toa payoh,aug-21,1625,06 to 10,A,2650000.0
99591640,http://condo-sg.com/centra-loft-4388,centra loft,apartment,14,aljunied,geylang,may-17,474,06 to 10,A,620000.0
75705438,http://condo-sg.com/parc-esta-2684,parc esta,apartment,14,geylang east,geylang,dec-18,517,01 to 05,A,901000.0
68868445,http://condo-sg.com/parc-esta-6059,parc esta,apartment,14,geylang east,geylang,nov-19,452,11 to 15,A,833000.0
46383024,,piermont grand,executive condominium,19,punggol town centre,punggol,dec-20,872,01 to 05,A,1006000.0
54039608,http://condo-sg.com/suites-@-eastcoast-9565,suites @ eastcoast,condominium,15,frankel,bedok,mar-21,570,01 to 05,A,780000.0
49005677,http://condo-sg.com/view-at-kismis-3093,view at kismis,apartment,21,anak bukit,bukit timah,mar-21,700,01 to 05,A,1244000.0
96743092,http://condo-sg.com/trilive-3958,trilive,condominium,19,lorong ah soo,hougang,may-17,549,11 to 15,A,934000.0
26849450,http://condo-sg.com/the-sunny-spring-7021,the sunny spring,apartment,14,aljunied,geylang,oct-18,1044,01 to 05,A,
21891635,http://condo-sg.com/piermont-grand-2809,piermont grand,executive condominium,19,punggol town centre,punggol,dec-20,1335,01 to 05,A,1521800.0
11114880,,the tre ver,condominium,13,potong pasir,toa payoh,sep-20,495,16 to 20,A,868000.0
68630171,http://condo-sg.com/d'leedon-8830,d'leedon,condominium,10,farrer court,bukit timah,jul-20,635,16 to 20,A,1050000.0
44503347,http://condo-sg.com/midtown-modern-2940,midtown modern,apartment,7,bugis,downtown core,mar-21,721,11 to 15,A,1780020.0
86510943,,archipelago,condominium,16,bedok reservoir,bedok,jan-20,1184,01 to 05,A,1500000.0
38144724,http://condo-sg.com/signature-at-yishun-6003,signature at yishun,executive condominium,27,lower seletar,,nov-21,1098,06 to 10,A,1020000.0
43349823,http://condo-sg.com/windy-heights-5142,windy heights,condominium,14,kembangan,bedok,dec-20,2476,06 to 10,A,2480000.0
49866190,http://condo-sg.com/windermere-3985,windermere,executive condominium,23,yew tee,choa chu kang,nov-20,1432,01 to 05,A,870000.0
40197537,http://condo-sg.com/sea-pavilion-residences-1989,sea pavilion residences,apartment,16,bayshore,bedok,may-18,452,01 to 05,A,847000.0
11661586,http://condo-sg.com/neptune-court-2157,neptune court,apartment,15,siglap,bedok,apr-18,1270,06 to 10,A,
84762638,http://condo-sg.com/riverfront-residences-8282,riverfront residences,apartment,19,kangkar,hougang,jul-18,614,11 to 15,A,832000.0
82762352,http://condo-sg.com/parc-central-residences-5668,parc central residences,executive condominium,18,tampines west,tampines,feb-21,1206,11 to 15,A,1516000.0
99387060,,d'leedon,condominium,10,farrer court,bukit timah,feb-17,3789,01 to 05,A,3681000.0
99741967,http://condo-sg.com/far-horizon-gardens-8392,far horizon gardens,condominium,20,yio chu kang west,ang mo kio,jul-17,1292,01 to 05,A,910000.0
62936601,http://condo-sg.com/piermont-grand-8834,piermont grand,executive condominium,19,punggol town centre,punggol,jul-19,969,06 to 10,A,1057600.0
68106117,http://condo-sg.com/clavon-3457,clavon,apartment,5,clementi woods,clementi,dec-20,1130,06 to 10,A,1744000.0
95826311,http://condo-sg.com/pasadena-7517,pasadena,apartment,11,moulmein,novena,feb-18,2809,16 to 20,A,2050000.0
98682611,http://condo-sg.com/rio-vista-8729,rio vista,condominium,19,kangkar,hougang,oct-19,1378,11 to 15,A,1280000.0
25302978,http://condo-sg.com/oasis-@-elias-9471,oasis @ elias,condominium,18,pasir ris west,pasir ris,may-18,1302,01 to 05,A,1020000.0
26346565,http://condo-sg.com/the-antares-5402,the antares,apartment,14,macpherson,geylang,jul-21,732,01 to 05,A,1320000.0
24447294,http://condo-sg.com/skies-miltonia-5179,skies miltonia,condominium,27,lower seletar,,sep-21,721,06 to 10,A,788000.0
78949472,http://condo-sg.com/120-grange-5656,120 grange,apartment,10,one tree hill,river valley,nov-20,570,11 to 15,A,1603000.0
99246695,http://condo-sg.com/one-pearl-bank-9437,one pearl bank,apartment,3,pearl's hill,outram,jul-19,700,16 to 20,A,1691000.0
17791825,http://condo-sg.com/canberlin-apartments-4906,canberlin apartments,apartment,14,aljunied,,apr-17,1259,01 to 05,A,780000.0
30044612,http://condo-sg.com/riversails-3114,riversails,condominium,19,hougang east,hougang,sep-19,1367,06 to 10,A,1546000.0
59676382,http://condo-sg.com/the-florence-residences-2900,the florence residences,apartment,19,kovan,hougang,may-19,635,11 to 15,A,965000.0
53378394,http://condo-sg.com/le-quest-8597,le quest,apartment,23,brickworks,bukit batok,may-18,710,11 to 15,A,1075000.0
14616873,http://condo-sg.com/skies-miltonia-3989,skies miltonia,condominium,27,lower seletar,yishun,sep-20,484,06 to 10,A,571000.0
29296940,http://condo-sg.com/marina-one-residences-1972,marina one residences,apartment,1,central subzone,downtown core,oct-18,1152,16 to 20,A,3000000.0
15034528,,sixteen35 residences,apartment,14,aljunied,geylang,may-18,635,01 to 05,A,
35361044,http://condo-sg.com/sophia-hills-3518,sophia hills,condominium,9,mount emily,,aug-17,570,01 to 05,A,1150000.0
50909229,http://condo-sg.com/amber-park-4579,amber park,condominium,15,marine parade,marine parade,may-19,463,06 to 10,A,1192800.0
62112305,http://condo-sg.com/castle-green-2017,castle green,condominium,26,yio chu kang west,ang mo kio,jan-18,1410,11 to 15,A,1200000.0
88401551,http://condo-sg.com/normanton-park-5897,normanton park,apartment,5,kent ridge,queenstown,dec-21,947,16 to 20,A,1745000.0
28352632,http://condo-sg.com/edenz-suites-2159,edenz suites,apartment,14,aljunied,geylang,sep-18,474,01 to 05,A,608000.0
56444929,http://condo-sg.com/the-petals-2750,the petals,condominium,23,hillview,bukit batok,apr-21,1442,06 to 10,A,1640000.0
95066781,,the rochester residences,apartment,5,one north,queenstown,nov-20,872,26 to 30,A,1220000.0
79128291,http://condo-sg.com/stirling-residences-9188,stirling residences,apartment,3,mei chin,queenstown,nov-19,1055,21 to 25,A,1952000.0
72255112,http://condo-sg.com/stirling-residences-7573,stirling residences,apartment,3,mei chin,queenstown,jun-20,635,16 to 20,A,1254000.0
41926789,http://condo-sg.com/grandeur-park-residences-9972,grandeur park residences,condominium,16,bedok south,bedok,mar-18,667,01 to 05,A,1108000.0
78907449,,waterford residence,apartment,9,institution hill,river valley,may-17,1195,06 to 10,A,1870000.0
16137561,http://condo-sg.com/treasure-at-tampines-9382,treasure at tampines,condominium,18,tampines east,tampines,aug-19,463,06 to 10,A,676000.0
61999638,http://condo-sg.com/grandeur-park-residences-7222,grandeur park residences,condominium,16,bedok south,bedok,feb-18,667,11 to 15,A,1144112.0
80528000,http://condo-sg.com/esparina-residences-7948,esparina residences,executive condominium,19,compassvale,sengkang,may-19,1001,16 to 20,A,1160000.0
74074426,http://condo-sg.com/stirling-residences-4392,stirling residences,apartment,3,mei chin,queenstown,may-19,506,26 to 30,A,981000.0
93403568,http://condo-sg.com/parc-clematis-3909,parc clematis,apartment,5,faber,clementi,may-20,1292,01 to 05,A,1993000.0
66148529,http://condo-sg.com/oasis-@-elias-4282,oasis @ elias,condominium,18,pasir ris west,pasir ris,jul-20,980,11 to 15,A,815000.0
28903046,http://condo-sg.com/rivergate-7613,rivergate,apartment,9,robertson quay,singapore river,apr-21,1561,36 to 40,A,3900000.0
93651466,http://condo-sg.com/ola-4282,ola,executive condominium,19,anchorvale,sengkang,may-21,926,01 to 05,A,1024112.0
65141999,http://condo-sg.com/ola-5665,ola,executive condominium,19,anchorvale,sengkang,oct-20,926,16 to 20,A,1047000.0
83736636,http://condo-sg.com/seaside-residences-9844,seaside residences,apartment,15,siglap,bedok,apr-17,807,16 to 20,A,1342440.0
58542116,http://condo-sg.com/affinity-at-serangoon-1320,affinity at serangoon,apartment,19,serangoon garden,serangoon,feb-19,1152,06 to 10,A,1763000.0
14666628,http://condo-sg.com/parc-rosewood-1875,parc rosewood,condominium,25,woodgrove,woodlands,aug-21,549,01 to 05,A,600000.0
73400967,http://condo-sg.com/the-canopy-5741,the canopy,executive condominium,27,yishun east,yishun,mar-19,1302,06 to 10,A,1120000.0
80394797,http://condo-sg.com/tanglin-view-7655,tanglin view,condominium,3,alexandra north,bukit merah,mar-20,1152,01 to 05,A,1525000.0
36135034,http://condo-sg.com/the-madeira-6693,the madeira,condominium,23,hong kah north,bukit batok,may-21,1302,01 to 05,A,977500.0
87542988,http://condo-sg.com/amber-park-5466,amber park,condominium,15,marine parade,marine parade,apr-21,1109,11 to 15,A,2702720.0
92388723,,stirling residences,apartment,3,mei chin,queenstown,jul-18,441,06 to 10,A,783000.0
94182251,http://condo-sg.com/rv-edge-7489,rv edge,apartment,10,chatsworth,tanglin,jul-19,377,01 to 05,A,765000.0
42417927,http://condo-sg.com/the-tre-ver-9934,the tre ver,condominium,13,potong pasir,toa payoh,jan-19,484,06 to 10,A,760000.0
38201428,http://condo-sg.com/stars-of-kovan-8550,stars of kovan,apartment,19,lorong ah soo,hougang,jun-17,947,11 to 15,A,1439680.0
76651332,http://condo-sg.com/palm-gardens-3871,palm gardens,condominium,23,keat hong,choa chu kang,jan-21,1206,01 to 05,A,820000.0
77371735,http://condo-sg.com/costa-del-sol-1018,costa del sol,condominium,16,bayshore,bedok,nov-20,1475,21 to 25,A,2050000.0
52361205,http://condo-sg.com/parc-esta-9813,parc esta,apartment,14,geylang east,geylang,dec-21,840,11 to 15,A,1750000.0
20489954,http://condo-sg.com/thomson-three-7557,thomson three,apartment,20,upper thomson,bishan,mar-20,1044,11 to 15,A,1538000.0
49771329,http://condo-sg.com/martin-modern-8734,martin modern,condominium,9,institution hill,river valley,aug-19,764,06 to 10,A,1984000.0
