transaction_id,url,name,type,postal_district,subzone,planning_area,date_of_sale,area_sqft,floor_level,eco_category,price
76625998,https://condo-sg.com/guilin-view-2942,guilin view,condominium,23,guilin,bukit batok,oct-19,1281,11 to 15,A,1028000
58884314,https://condo-sg.com/hazel-park-condominium-6056,hazel park condominium,condominium,23,jelebu,bukit panjang,oct-19,1389,06 to 10,A,1550000
81551084,https://condo-sg.com/levenue-6110,levenue,apartment,14,kembangan,bedok,mar-17,463,06 to 10,A,650000
58325921,https://condo-sg.com/the-florence-residences-5847,the florence residences,apartment,19,kovan,hougang,oct-21,667,11 to 15,A,1257000
67040945,https://condo-sg.com/de-royale-5246,de royale,condominium,12,balestier,novena,mar-21,1055,01 to 05,A,1360000
35517487,https://condo-sg.com/parc-life-7206,parc life,executive condominium,27,sembawang central,sembawang,may-17,1109,06 to 10,A,904320
60343085X,https://condo-sg.com/gem-residences-2869,gem residences,condominium,12,boon teck,toa payoh,jan-18,1012,16 to 20,A,1519000
17581273,https://condo-sg.com/riverfront-residences-8861,riverfront residences,apartment,19,kangkar,hougang,jan-20,517,11 to 15,A,748000
72928100,https://condo-sg.com/pullman-residences-newton-6590,pullman residences newton,apartment,11,moulmein,novena,mar-21,667,06 to 10,A,1869000
79910065,https://condo-sg.com/eight-riversuites-4280,eight riversuites,condominium,12,bendemeer,kallang,may-18,441,21 to 25,A,760000
89263553,https://condo-sg.com/laverne's-loft-5991,laverne's loft,apartment,15,frankel,bedok,mar-17,398,01 to 05,A,550000
10361702,https://condo-sg.com/boathouse-residences-6663,boathouse residences,condominium,19,kangkar,hougang,dec-17,732,11 to 15,A,785000
53623487,https://condo-sg.com/the-miltonia-residences-2811,the m,apartment,7,bugis,downtown core,feb-20,-1,01 to 05,A,1654700
19001705,https://condo-sg.com/the-metropolitan-condominium-7693,the metropolitan condominium,condominium,3,redhill,bukit merah,jul-18,1367,41 to 45,A,2030000
25662942,https://condo-sg.com/the-calrose-9175,the calrose,condominium,26,yio chu kang west,ang mo kio,dec-17,1163,01 to 05,A,1400000
15642952,https://condo-sg.com/new-futura-7677,new futura,condominium,9,leonie hill,river valley,may-18,2691,26 to 30,A,9533000
49389614,https://condo-sg.com/the-topiary-6639,the topiary,executive condominium,28,fernvale,sengkang,jun-21,1055,06 to 10,A,1080000
50420164,https://condo-sg.com/the-creek-@-bukit-8490,the creek @ bukit,condominium,0,anak bukit,bukit timah,dec-17,1711,01 to 05,A,2429800
40078482,https://condo-sg.com/eden-residences-capitol-7900,eden residences capitol,apartment,6,city hall,downtown core,dec-20,3057,06 to 10,A,9800000
86740264,https://condo-sg.com/high-park-residences-4945,high park residences,apartment,28,fernvale,sengkang,oct-20,678,16 to 20,A,835000
53603187,https://condo-sg.com/citylights-1235,citylights,condominium,8,lavender,kallang,jul-17,678,26 to 30,A,1090000
22125646,https://condo-sg.com/lake-grande-8054,lake grande,condominium,22,hong kah,jurong west,apr-17,818,06 to 10,A,1036000
51486674,https://condo-sg.com/riverbank-@-fernvale-1554,riverbank @ fernvale,condominium,28,fernvale,sengkang,jun-17,495,01 to 05,A,620000
97176901,https://condo-sg.com/changi-rise-condominium-4818,changi rise condominium,condominium,18,simei,tampines,sep-18,1259,06 to 10,A,1033000
73824578,https://condo-sg.com/emerald-garden-1988,emerald garden,condominium,1,chinatown,outram,jun-21,1259,06 to 10,A,2550000
52248642,https://condo-sg.com/sol-acres-2117,sol acres,executive condominium,23,keat hong,choa chu kang,apr-17,926,06 to 10,A,681000
22441985,https://condo-sg.com/artra-9073,artra,apartment,3,redhill,bukit merah,jul-19,786,36 to 40,A,1665200
46486620,https://condo-sg.com/burlington-square-9283,burlington square,apartment,7,bencoolen,rochor,jun-19,1066,16 to 20,A,1320000
57324222,https://condo-sg.com/normanton-park-7900,normanton park,apartment,5,kent ridge,queenstown,jan-21,764,01 to 05,A,1288837
28143732,https://condo-sg.com/high-park-residences-5182,high park residences,apartment,28,fernvale,sengkang,nov-19,388,06 to 10,A,490000
60591197,https://condo-sg.com/parc-clematis-4648,parc clematis,apartment,5,faber,clementi,mar-21,1044,06 to 10,A,1729000
51848763,https://condo-sg.com/the-tampines-trilliant-1841,the tampines trilliant,executive condominium,18,tampines east,tampines,oct-20,1001,06 to 10,A,1135000
78729565,https://condo-sg.com/the-luxurie-3754,the luxurie,condominium,19,sengkang town centre,sengkang,aug-18,1055,11 to 15,A,1255000
25658936,https://condo-sg.com/ascentia-sky-9711,ascentia sky,condominium,3,redhill,bukit merah,dec-18,1776,31 to 35,A,2520000
57013577X,https://condo-sg.com/parc-life-4794,parc life,executive condominium,0,sembawang central,sembawang,feb-18,1066,11 to 15,A,903000
17467165,https://condo-sg.com/le-quest-1401,le quest,apartment,23,brickworks,bukit batok,jul-19,936,06 to 10,A,1299000
60564867,https://condo-sg.com/verdale-8948,verdale,apartment,21,anak bukit,bukit timah,nov-21,743,01 to 05,A,1398200
35574565,https://condo-sg.com/hazel-park-condominium-5863,hazel park condominium,condominium,23,jelebu,bukit panjang,jul-19,2680,16 to 20,A,2650000
65516615,https://condo-sg.com/riverfront-residences-4100,riverfront residences,apartment,19,kangkar,hougang,jul-19,463,16 to 20,A,657580
89469622,https://condo-sg.com/waterfront-gold-5061,waterfront gold,condominium,16,bedok reservoir,bedok,jun-21,893,01 to 05,A,1050000
97146302,https://condo-sg.com/symphony-suites-6904,symphony suites,condominium,27,yishun east,yishun,may-17,893,06 to 10,A,949000
36616572,https://condo-sg.com/ardmore-park-8314,ardmore park,condominium,10,orange grove,newton,jul-21,2885,16 to 20,A,9600000
25527198,https://condo-sg.com/sims-urban-oasis-5520,sims urban oasis,condominium,0,aljunied,geylang,oct-18,1733,11 to 15,A,2510000
55629034,https://condo-sg.com/affinity-at-serangoon-5460,affinity at serangoon,apartment,19,serangoon garden,serangoon,jun-18,904,11 to 15,A,1512000
63239177,https://condo-sg.com/120-grange-2732,120 grange,apartment,10,one tree hill,river valley,nov-20,678,11 to 15,A,1905000
82114406,,one @ pulasan,apartment,15,katong,marine parade,oct-21,1033,01 to 05,A,1280000
29145674,https://condo-sg.com/sims-green-9886,sims green,apartment,14,aljunied,geylang,oct-20,-1,01 to 05,A,860000
84088907,https://condo-sg.com/waterfront-gold-6825,waterfront gold,condominium,16,bedok reservoir,bedok,mar-21,1927,11 to 15,A,2400000
22994976,https://condo-sg.com/the-garden-residences-7579,the garden residences,apartment,0,serangoon garden,serangoon,sep-20,732,11 to 15,A,1088600
86560462,https://condo-sg.com/rv-suites-1580,rv suites,apartment,10,chatsworth,tanglin,mar-21,538,01 to 05,A,988000
79732835,https://condo-sg.com/east-elegance-6319,east elegance,apartment,15,geylang east,geylang,jun-21,441,01 to 05,A,605000
82020246,https://condo-sg.com/dahlia-park-condominium-4049,dahlia park condominium,condominium,17,flora drive,pasir ris,jun-21,-1,06 to 10,A,1190000
64234036,https://condo-sg.com/park-colonial-2412,park colonial,condominium,13,woodleigh,toa payoh,nov-18,678,01 to 05,A,1187000
70969455,https://condo-sg.com/martin-modern-9674,martin modern,condominium,9,institution hill,river valley,sep-18,764,06 to 10,A,1976209
48130815,https://condo-sg.com/high-park-residences-3302,high park residences,apartment,28,fernvale,sengkang,oct-20,667,21 to 25,A,810000
40333647,https://condo-sg.com/ola-4173,ola,executive condominium,19,anchorvale,sengkang,apr-21,1001,11 to 15,A,1297000
52361467,https://condo-sg.com/city-loft-4097,city loft,apartment,8,lavender,kallang,jan-18,344,01 to 05,A,506500
51501003,https://condo-sg.com/the-quartz-3501,the quartz,condominium,19,compassvale,sengkang,aug-21,1066,06 to 10,A,1120000
92458644,https://condo-sg.com/the-vanderlint-2570,the vanderlint,apartment,0,katong,marine parade,jul-18,581,01 to 05,A,730000
10414896,https://condo-sg.com/the-woodleigh-residences-2811,the woodleigh residences,apartment,13,bidadari,toa payoh,nov-18,646,06 to 10,A,1409000
46696783,https://condo-sg.com/aquarius-by-the-park-3600,aquarius by the park,condominium,16,bedok reservoir,bedok,mar-21,1324,01 to 05,A,1170000
57025399,https://condo-sg.com/kopar-at-newton-2473,kopar at newton,apartment,9,moulmein,novena,apr-20,1055,06 to 10,A,2300000
30145318,https://condo-sg.com/echelon-9211,echelon,condominium,3,redhill,bukit merah,jan-21,732,41 to 45,A,1439000
25591384,https://condo-sg.com/the-santorini-9418,the santorini,condominium,18,tampines west,tampines,jan-17,527,11 to 15,A,658000
61809254,https://condo-sg.com/pasir-ris-8-5695,pasir ris 8,apartment,18,pasir ris central,pasir ris,jul-21,538,01 to 05,A,901000
86939428,https://condo-sg.com/woodgrove-condominium-3712,woodgrove condominium,condominium,25,woodgrove,woodlands,dec-17,1518,01 to 05,A,1000000
74382392,https://condo-sg.com/one-holland-village-residences-2057,one holland village residences,apartment,10,holland drive,queenstown,nov-21,829,01 to 05,A,1920000
50011938,https://condo-sg.com/seletaris-2395,seletaris,condominium,27,sembawang springs,sembawang,aug-20,1421,01 to 05,A,1200000
23349179,https://condo-sg.com/the-santorini-7319,the santorini,condominium,18,tampines west,tampines,jul-17,915,01 to 05,A,934000
10737773,https://condo-sg.com/the-tre-ver-7771,the tre ver,condominium,13,potong pasir,toa payoh,jan-20,753,11 to 15,A,1257000
68822885,https://condo-sg.com/the-minton-6241,the minton,condominium,19,lorong ah soo,hougang,aug-17,1679,01 to 05,A,1260000
71676125,https://condo-sg.com/palm-gardens-4192,palm gardens,condominium,23,keat hong,choa chu kang,jun-18,1206,06 to 10,A,848000
68147923,https://condo-sg.com/one-pearl-bank-1398,one pearl bank,apartment,3,pearl's hill,outram,jul-19,431,01 to 05,A,972000
39821602,https://condo-sg.com/the-waterside-4703,the waterside,condominium,15,tanjong rhu,kallang,aug-20,2400,06 to 10,A,3800000
21144152,https://condo-sg.com/kingsford-waterbay-5905,kingsford waterbay,apartment,19,kangkar,hougang,jan-18,893,11 to 15,A,1189970
48336637,https://condo-sg.com/d'nest-8733,d'nest,condominium,18,pasir ris central,pasir ris,jan-20,753,01 to 05,A,828000
12565894,https://condo-sg.com/tree-house-3584,tree house,condominium,23,dairy farm,bukit panjang,feb-21,1163,11 to 15,A,1300000
34466447,https://condo-sg.com/caspian-1642,caspian,condominium,22,taman jurong,jurong west,may-18,1238,16 to 20,A,1370000
20537868,https://condo-sg.com/view-at-kismis-2066,view at kismis,apartment,0,anak bukit,bukit timah,aug-19,592,01 to 05,A,998000
48550226,https://condo-sg.com/la-suisse-6579,la suisse,condominium,11,swiss club,bukit timah,may-17,2131,01 to 05,A,2300000
99679021,https://condo-sg.com/stirling-residences-3045,stirling residences,apartment,3,mei chin,queenstown,mar-21,506,06 to 10,A,962000
27142993,https://condo-sg.com/amber-skye-1459,amber skye,apartment,15,marine parade,marine parade,jul-17,1119,11 to 15,A,2150000
63807524,https://condo-sg.com/canninghill-piers-1724,canninghill piers,apartment,6,clarke quay,singapore river,nov-21,1130,21 to 25,A,3286000
12036058,https://condo-sg.com/oasis-@-elias-1885,oasis @ elias,condominium,18,pasir ris west,pasir ris,aug-21,980,01 to 05,A,755000
33196471,https://condo-sg.com/the-alps-residences-5198,the alps residences,condominium,18,tampines west,tampines,may-17,689,01 to 05,A,699000
98002348,https://condo-sg.com/stars-of-kovan-2793,stars of kovan,apartment,19,lorong ah soo,hougang,nov-21,743,11 to 15,A,1220000
93007429,https://condo-sg.com/kopar-at-newton-7571,kopar at newton,apartment,9,moulmein,novena,dec-20,689,01 to 05,A,1450000
69835774,https://condo-sg.com/trevista-3555,trevista,condominium,12,braddell,toa payoh,jun-18,1109,06 to 10,A,1500000
91165894,https://condo-sg.com/the-esparis-2514,the esparis,executive condominium,18,pasir ris drive,pasir ris,feb-21,-1,06 to 10,A,1160000
39922460,,esterina,apartment,15,katong,marine parade,may-18,517,01 to 05,A,660000
47434731,https://condo-sg.com/bartley-residences-9020,bartley residences,apartment,19,upper paya lebar,serangoon,oct-17,797,11 to 15,A,985000
37476844,https://condo-sg.com/one-meyer-8342,one meyer,apartment,15,mountbatten,marine parade,aug-21,1033,06 to 10,A,2590000
21066725,https://condo-sg.com/parc-clematis-6022,parc clematis,apartment,5,faber,clementi,mar-20,-1,06 to 10,A,1363000
96234561,https://condo-sg.com/hillvista-4676,hillvista,condominium,23,hillview,bukit batok,jun-21,1184,06 to 10,A,1560000
57421033,https://condo-sg.com/tre-residences-4050,tre residences,condominium,14,aljunied,geylang,mar-17,700,11 to 15,A,1034000
83317870,https://condo-sg.com/clover-by-the-park-6442,clover by the park,condominium,20,marymount,bishan,sep-20,1292,16 to 20,A,1720000
90695924,https://condo-sg.com/the-miltonia-residences-8989,the m,apartment,7,bugis,downtown core,feb-20,-1,06 to 10,A,1382800
96643568,https://condo-sg.com/avenue-south-residence-9695,avenue south residence,apartment,3,kampong tiong bahru,bukit merah,jan-20,1109,46 to 50,A,2528000
32298933,https://condo-sg.com/the-cascadia-8302,the cascadia,condominium,21,holland road,bukit timah,sep-18,1238,01 to 05,A,2130000
17307614,https://condo-sg.com/waterfront-isle-2832,waterfront isle,condominium,16,bedok reservoir,bedok,dec-21,915,11 to 15,A,1110000
81517328,https://condo-sg.com/verdale-7063,verdale,apartment,21,anak bukit,bukit timah,nov-21,700,01 to 05,A,1311500
63663093,https://condo-sg.com/parc-esta-8322,parc esta,apartment,14,geylang east,geylang,oct-19,635,11 to 15,A,1113000
29382622,https://condo-sg.com/the-florence-residences-9093,the florence residences,apartment,19,kovan,hougang,jul-20,667,01 to 05,A,1036000
58230234,https://condo-sg.com/parc-rosewood-1532,parc rosewood,condominium,25,woodgrove,woodlands,oct-17,603,01 to 05,A,630000
21833832,https://condo-sg.com/the-gardens-at-bishan-2418,the gardens at bishan,condominium,20,upper thomson,bishan,mar-21,1227,01 to 05,A,1600000
85552816,https://condo-sg.com/park-colonial-1266,park colonial,condominium,13,woodleigh,toa payoh,aug-18,463,01 to 05,A,793000
93682150,,urban resort condominium,condominium,9,cairnhill,newton,jan-18,2121,01 to 05,A,4900000
26268012,https://condo-sg.com/parc-esta-3562,parc esta,apartment,14,geylang east,geylang,feb-19,420,06 to 10,A,765000
95248981,https://condo-sg.com/amaryllis-ville-3974,amaryllis ville,condominium,11,moulmein,novena,sep-21,980,06 to 10,A,1680000
91893014,https://condo-sg.com/wilkie-80-9162,wilkie 80,apartment,9,mount emily,rochor,jun-18,560,06 to 10,A,975000
45423545,https://condo-sg.com/central-imperial-4462,central imperial,apartment,14,aljunied,geylang,apr-21,743,06 to 10,A,890000
68011209,https://condo-sg.com/le-quest-1656,le quest,apartment,23,brickworks,bukit batok,oct-21,431,11 to 15,A,671500
94893833,https://condo-sg.com/hedges-park-condominium-6590,hedges park condominium,condominium,17,flora drive,pasir ris,mar-21,764,06 to 10,A,750000
71870950,https://condo-sg.com/the-arris-3016,the arris,apartment,2,chinatown,outram,may-20,667,01 to 05,A,1230000
89288987,https://condo-sg.com/arena-residences-3672,arena residences,apartment,14,aljunied,geylang,nov-18,549,11 to 15,A,1056000
85279007,https://condo-sg.com/pinevale-9416,pinevale,executive condominium,18,tampines west,tampines,dec-18,1625,01 to 05,A,1168000
72304857,https://condo-sg.com/robertson-blue-1779,robertson blue,apartment,9,robertson quay,singapore river,may-17,1668,06 to 10,A,2920000
11821842,https://condo-sg.com/commonwealth-towers-4888,commonwealth towers,condominium,3,margaret drive,queenstown,apr-17,753,31 to 35,A,1348000
72358290,https://condo-sg.com/river-place-9378,river place,condominium,3,robertson quay,singapore river,jun-20,1313,06 to 10,A,1500000
66984114,https://condo-sg.com/the-florence-residences-5847,the florence residences,apartment,19,kovan,hougang,oct-21,990,01 to 05,A,1755000
20940814,https://condo-sg.com/blue-horizon-1324,blue horizon,condominium,5,clementi west,clementi,nov-20,926,11 to 15,A,950000
84282694,https://condo-sg.com/skies-miltonia-6315,skies miltonia,condominium,27,lower seletar,yishun,oct-20,484,06 to 10,A,580000
37302844,https://condo-sg.com/hundred-palms-residences-5718,hundred palms residences,executive condominium,19,hougang west,hougang,jul-17,915,06 to 10,A,790100
53326593,https://condo-sg.com/coastline-residences-2157,coastline residences,apartment,15,marine parade,marine parade,nov-21,743,16 to 20,A,2032000
71492605,https://condo-sg.com/braddell-view-7780,braddell view,apartment,20,toa payoh west,toa payoh,nov-20,1701,16 to 20,A,1450000
42486089,https://condo-sg.com/austville-residences-2209,austville residences,executive condominium,19,rivervale,sengkang,may-19,1141,11 to 15,A,1050000
31805603,https://condo-sg.com/treasure-at-tampines-6519,treasure at tampines,condominium,18,tampines east,tampines,may-20,592,06 to 10,A,866000
67891793,https://condo-sg.com/dahlia-park-condominium-2428,dahlia park condominium,condominium,17,flora drive,pasir ris,aug-17,1292,06 to 10,A,1033600
90672103,https://condo-sg.com/parc-clematis-2219,parc clematis,apartment,5,faber,clementi,feb-21,721,01 to 05,A,1162000
97302804,https://condo-sg.com/the-sorrento-8991,the sorrento,condominium,5,clementi west,clementi,jun-18,850,01 to 05,A,1383000
72220648,https://condo-sg.com/stirling-residences-8413,stirling residences,apartment,3,mei chin,queenstown,jul-18,624,11 to 15,A,1100000
84888215,https://condo-sg.com/whistler-grand-7751,whistler grand,apartment,5,west coast,clementi,jun-20,1281,16 to 20,A,1731840
33316564,https://condo-sg.com/principal-garden-9218,principal garden,condominium,3,alexandra north,bukit merah,aug-17,764,06 to 10,A,1277000
31197608,https://condo-sg.com/parc-greenwich-5933,parc greenwich,executive condominium,28,fernvale,sengkang,sep-21,1206,01 to 05,A,1498000
21673299,https://condo-sg.com/northoaks-2024,northoaks,executive condominium,0,woodlands east,woodlands,dec-17,1238,06 to 10,A,772000
25718226,https://condo-sg.com/oasis-@-elias-4174,oasis @ elias,condominium,18,pasir ris west,pasir ris,jul-21,1206,06 to 10,A,1050000
29903677,https://condo-sg.com/highline-residences-2239,highline residences,condominium,3,tiong bahru,bukit merah,jan-18,1292,26 to 30,A,2625000
80937043,https://condo-sg.com/fourth-avenue-residences-2238,fourth avenue residences,apartment,10,coronation road,bukit timah,aug-20,646,01 to 05,A,1398000
88607319,https://condo-sg.com/twin-waterfalls-7378,twin waterfalls,executive condominium,19,matilda,punggol,mar-21,1238,01 to 05,A,1160000
41759733,https://condo-sg.com/burlington-square-9470,burlington square,apartment,7,bencoolen,rochor,jul-19,1119,11 to 15,A,1390000
57440363,https://condo-sg.com/cavenagh-gardens-8697,cavenagh gardens,apartment,9,monk's hill,newton,sep-20,1163,01 to 05,A,1600000
97746608,https://condo-sg.com/the-palette-2830,the palette,condominium,18,pasir ris central,pasir ris,may-17,893,06 to 10,A,896000
29684846,https://condo-sg.com/affinity-at-serangoon-3949,affinity at serangoon,apartment,19,serangoon garden,serangoon,oct-18,474,11 to 15,A,723000
89558901,https://condo-sg.com/parc-esta-3912,parc esta,apartment,14,geylang east,geylang,jun-19,1012,16 to 20,A,1615000
60305690,https://condo-sg.com/birmingham-mansions-1390,birmingham mansions,apartment,11,moulmein,novena,sep-21,1066,11 to 15,A,1850000
28854262,https://condo-sg.com/jadescape-8441,jadescape,condominium,20,upper thomson,bishan,sep-20,764,21 to 25,A,1364900
39959082,https://condo-sg.com/rivercove-residences-7463,rivercove residences,executive condominium,19,anchorvale,sengkang,apr-18,958,06 to 10,A,942800
70701690,https://condo-sg.com/irwell-hill-residences-7657,irwell hill residences,apartment,9,leonie hill,river valley,apr-21,452,06 to 10,A,1197000
32485967,https://condo-sg.com/forest-woods-5339,forest woods,condominium,19,upper paya lebar,serangoon,sep-21,657,06 to 10,A,1178888
79676680,https://condo-sg.com/bishan-loft-1392,bishan loft,executive condominium,20,bishan east,bishan,aug-19,1173,01 to 05,A,1280000
62191421,https://condo-sg.com/bellewoods-5217,bellewoods,executive condominium,25,woodlands south,woodlands,feb-17,1227,01 to 05,A,952380
54538865,https://condo-sg.com/one-pearl-bank-4824,one pearl bank,apartment,0,pearl's hill,outram,jan-20,527,16 to 20,A,1295000
98497005,https://condo-sg.com/kim-sia-court-3385,kim sia court,apartment,9,cairnhill,newton,aug-17,1421,06 to 10,A,2500000
18133206,https://condo-sg.com/palm-spring-1438,palm spring,condominium,10,nassim,tanglin,sep-17,1873,01 to 05,A,2728000
30112084,https://condo-sg.com/jadescape-7713,jadescape,condominium,20,upper thomson,bishan,jan-21,527,11 to 15,A,995000
88762836,https://condo-sg.com/melville-park-9538,melville park,condominium,18,simei,tampines,jan-21,958,01 to 05,A,630000
52343995,https://condo-sg.com/d'nest-5619,d'nest,condominium,0,pasir ris central,pasir ris,apr-21,1270,06 to 10,A,1450000
71363763,https://condo-sg.com/le-quest-6121,le quest,apartment,23,brickworks,bukit batok,aug-17,710,11 to 15,A,932000
35477619,https://condo-sg.com/casuarina-cove-6576,casuarina cove,condominium,15,tanjong rhu,kallang,aug-21,926,06 to 10,A,1248000
57952185,https://condo-sg.com/heritage-view-1830,heritage view,condominium,5,dover,queenstown,aug-20,1313,16 to 20,A,1620000
57709042,https://condo-sg.com/cuscaden-residences-9274,cuscaden residences,condominium,10,tanglin,orchard,mar-17,1485,06 to 10,A,2600000
82769768,https://condo-sg.com/the-pier-at-robertson-2354,the pier at robertson,apartment,9,robertson quay,singapore river,feb-18,732,06 to 10,A,1430000
96786735,https://condo-sg.com/treasure-at-tampines-4450,treasure at tampines,condominium,18,tampines east,tampines,oct-21,1238,06 to 10,A,1792000
70908444,https://condo-sg.com/8@woodleigh-6665,8@woodleigh,condominium,13,woodleigh,toa payoh,dec-18,1076,06 to 10,A,1525000
76698695,https://condo-sg.com/watermark-robertson-quay-4180,watermark robertson quay,apartment,9,robertson quay,singapore river,feb-19,926,06 to 10,A,1900000
56025329,https://condo-sg.com/skyline-residences-9095,skyline residences,condominium,4,telok blangah drive,bukit merah,jul-17,1475,01 to 05,A,2240000
70936693,https://condo-sg.com/the-line-@-tanjong-rhu-9794,the line @ tanjong rhu,condominium,15,tanjong rhu,kallang,mar-17,420,11 to 15,A,1000000
59563566,https://condo-sg.com/one-pearl-bank-4564,one pearl bank,apartment,3,pearl's hill,outram,aug-19,700,06 to 10,A,1598000
84745361,https://condo-sg.com/kent-ridge-hill-residences-9407,kent ridge hill residences,apartment,0,pasir panjang 2,queenstown,nov-18,474,01 to 05,A,792000
68242050,https://condo-sg.com/the-wisteria-9225,the wisteria,apartment,27,yishun south,yishun,aug-21,893,01 to 05,A,948000
71011933,https://condo-sg.com/parc-esta-8517,parc esta,apartment,0,geylang east,geylang,dec-19,517,16 to 20,A,892000
46832978,https://condo-sg.com/jadescape-5072,jadescape,condominium,20,upper thomson,bishan,feb-20,764,01 to 05,A,1265000
59404187,https://condo-sg.com/leedon-residence-8060,leedon residence,condominium,10,farrer court,bukit timah,mar-17,-1,01 to 05,A,5050000
70331029,https://condo-sg.com/midwood-2762,midwood,condominium,23,hillview,bukit batok,jul-21,700,16 to 20,A,1182000
91668392,https://condo-sg.com/the-florence-residences-2811,the florence residences,apartment,19,kovan,hougang,may-20,-1,06 to 10,A,1134000
91064393,https://condo-sg.com/seaside-residences-7161,seaside residences,apartment,15,siglap,bedok,apr-17,786,11 to 15,A,1407000
76572187,https://condo-sg.com/twin-vew-7522,twin vew,apartment,5,west coast,clementi,may-18,484,01 to 05,A,642880
67686054,https://condo-sg.com/the-jovell-2639,the jovell,condominium,17,flora drive,pasir ris,sep-21,678,06 to 10,A,976700
39329579,https://condo-sg.com/parc-esta-6011,parc esta,apartment,14,geylang east,geylang,nov-19,829,01 to 05,A,1347000
29811826,https://condo-sg.com/clavon-2756,clavon,apartment,5,clementi woods,clementi,dec-20,678,16 to 20,A,1110000
81465627,https://condo-sg.com/one-pearl-bank-8497,one pearl bank,apartment,3,pearl's hill,outram,nov-21,570,36 to 40,A,1535000
38012233,https://condo-sg.com/sophia-residence-1947,sophia residence,condominium,9,mount emily,rochor,may-18,1453,06 to 10,A,2320000
44734440,https://condo-sg.com/austville-residences-7009,austville residences,executive condominium,19,rivervale,sengkang,apr-19,1033,11 to 15,A,910000
52585914,https://condo-sg.com/jadescape-9204,jadescape,condominium,20,upper thomson,bishan,sep-18,646,06 to 10,A,1065000
68712249,https://condo-sg.com/riverfront-residences-6303,riverfront residences,apartment,0,kangkar,hougang,feb-21,915,06 to 10,A,1248112
76287471,https://condo-sg.com/signature-at-yishun-3127,signature at yishun,executive condominium,27,lower seletar,yishun,dec-17,1098,06 to 10,A,813000
61959458,https://condo-sg.com/leedon-residence-6945,leedon residence,condominium,10,farrer court,bukit timah,sep-17,7007,11 to 15,A,13125000
52412998,https://condo-sg.com/the-criterion-5088,the criterion,executive condominium,27,lower seletar,yishun,feb-18,-1,01 to 05,A,863200
24457400,,eastbay,apartment,15,frankel,bedok,mar-17,1087,01 to 05,A,1280000
15166768,https://condo-sg.com/sims-urban-oasis-9767,sims urban oasis,condominium,14,aljunied,geylang,aug-20,624,11 to 15,A,955000
96776142,https://condo-sg.com/the-tre-ver-3921,the tre ver,condominium,0,potong pasir,toa payoh,oct-20,1012,16 to 20,A,1691000
77464818,https://condo-sg.com/the-minton-6314,the minton,condominium,19,lorong ah soo,hougang,aug-19,1335,06 to 10,A,1520000
26239125,https://condo-sg.com/haig-court-7622,haig court,condominium,15,katong,marine parade,apr-17,1550,11 to 15,A,2030000
31335051,https://condo-sg.com/austville-residences-1917,austville residences,executive condominium,0,rivervale,sengkang,dec-20,1023,11 to 15,A,938000
31232164,https://condo-sg.com/view-at-kismis-9497,view at kismis,apartment,21,anak bukit,bukit timah,oct-20,603,01 to 05,A,1068000
80787815,https://condo-sg.com/commonwealth-towers-9092,commonwealth towers,condominium,3,margaret drive,queenstown,sep-21,1055,41 to 45,A,2075000
27521993,https://condo-sg.com/amber-park-6096,amber park,condominium,15,marine parade,marine parade,mar-21,700,11 to 15,A,1739880
89262713,https://condo-sg.com/parc-botannia-6088,parc botannia,condominium,28,fernvale,sengkang,jan-18,506,06 to 10,A,620000
66524008,https://condo-sg.com/affinity-at-serangoon-3379,affinity at serangoon,apartment,19,serangoon garden,serangoon,may-19,538,06 to 10,A,787000
98627051,https://condo-sg.com/double-bay-residences-8546,double bay residences,condominium,18,simei,tampines,aug-17,1367,01 to 05,A,1470000
19617742,https://condo-sg.com/leedon-green-9349,leedon green,condominium,10,farrer court,bukit timah,apr-21,1496,06 to 10,A,3717000
95493368X,https://condo-sg.com/vacanza-@-east-5637,vacanza @ east,condominium,14,kembangan,bedok,jun-21,1033,01 to 05,A,1200000
93226862,https://condo-sg.com/la-fiesta-3819,la fiesta,condominium,19,sengkang town centre,sengkang,jul-17,452,01 to 05,A,635000
61165535,https://condo-sg.com/costa-rhu-3977,costa rhu,condominium,15,tanjong rhu,kallang,mar-21,2088,01 to 05,A,3288000
71505926,https://condo-sg.com/the-tessarina-1020,the tessarina,condominium,10,holland road,bukit timah,oct-17,990,01 to 05,A,1400000
89924926,https://condo-sg.com/pandan-valley-9589,pandan valley,condominium,21,ulu pandan,bukit timah,apr-17,2088,11 to 15,A,1950000
20616233,https://condo-sg.com/margaret-ville-1156,margaret ville,apartment,0,margaret drive,queenstown,jun-19,969,11 to 15,A,1706572
73044366,https://condo-sg.com/riverfront-residences-2600,riverfront residences,apartment,19,kangkar,hougang,aug-20,1066,01 to 05,A,1459000
85654096,https://condo-sg.com/grandeur-park-residences-8045,grandeur park residences,condominium,16,bedok south,bedok,dec-20,-1,11 to 15,A,1235000
76425357,https://condo-sg.com/archipelago-5353,archipelago,condominium,16,bedok reservoir,bedok,jan-20,1184,01 to 05,A,1500000
99195243,https://condo-sg.com/westwood-residences-6783,westwood residences,executive condominium,22,yunnan,jurong west,may-20,1033,11 to 15,A,920000
17114121,https://condo-sg.com/the-vales-7405,the vales,executive condominium,0,anchorvale,sengkang,may-17,-1,01 to 05,A,1352000
